Recording	Participant	Timeline	TOI	Interval	Media	AOI	Last_key_press	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Average_whole-fixation_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_mouse_clicks	Time_to_first_mouse_click	Time_from_first_fixation_to_mouse_click	Number_of_mouse_clicks_and_releases	Time_to_first_mouse_click_and_release	Time_from_first_fixation_to_mouse_click_and_release	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Character_index	Word_index	Sentence_index	AOI_string	Text_unit_type	Number_of_units	First-pass_first_fixation_duration	First-pass_duration	Selective_regression-path_duration	First-pass_regression	Total_duration_of_fixations	Regression-path_duration	Re-reading_duration
13_Pechtl_Fabian	Pechtl_Fabian	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	preparation_time		345	345	345	345	1	113413	345	picture		2,55148	0				0				345	345	345	345	1	113413	345	345	345	345	345	1	113413	345	0			0			0		113758														
13_Pechtl_Fabian	Pechtl_Fabian	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	preparation_time		2330	333	163	513	7	355451	247	picture		2,44157	2330	333	163	513	7	355451	247	2,44157	2443	814	677	947	3	355451	677	2533	844	700	987	3	355428	700	0			0			4	355428	356128	71,23													
13_Pechtl_Fabian	Pechtl_Fabian	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	preparation_time		0				0			picture			0				0				0				0			0				0			0			0			0																
13_Pechtl_Fabian	Pechtl_Fabian	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	preparation_time		0				0			picture			0				0				0				0			0				0			0			0			0																
13_Pechtl_Fabian	Pechtl_Fabian	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	preparation_time		0				0			picture			0				0				0				0			0				0			0			0			0																
13_Pechtl_Fabian	Pechtl_Fabian	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	preparation_time		186	186	186	186	1	379479	186	picture		2,39822	0				0				186	186	186	186	1	379479	186	186	186	186	186	1	379479	186	0			0			0		379665														
13_Pechtl_Fabian	Pechtl_Fabian	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	preparation_time		470	235	203	267	2	320431	203	picture		2,50628	470	235	203	267	2	320431	203	2,50628	470	235	203	267	2	320431	203	577	288	247	330	2	320388	247	0			0			0	320388	320634	134,18													
13_Pechtl_Fabian	Pechtl_Fabian	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	preparation_time		0				0			picture			0				0				0				0			0				0			0			0			0																
13_Pechtl_Fabian	Pechtl_Fabian	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	preparation_time		593	297	250	343	2	450142	250	picture		2,62716	593	297	250	343	2	450142	250	2,62716	620	620	620	620	1	450142	620	660	660	660	660	1	450102	660	0			0			1	450102	450762	180,49													
13_Pechtl_Fabian	Pechtl_Fabian	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	rating		0				0			picture			0				0				0				0			0				0			0			0			0																
13_Pechtl_Fabian	Pechtl_Fabian	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	rating		0				0			picture			0				0				0				0			0				0			0			0			0																
13_Pechtl_Fabian	Pechtl_Fabian	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	rating		0				0			picture			0				0				0				0			0				0			0			0			0																
13_Pechtl_Fabian	Pechtl_Fabian	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	rating		240	240	240	240	1	299244	240	picture		2,45984	240	240	240	240	1	299244	240	2,45984	240	240	240	240	1	299244	240	263	263	263	263	1	299221	263	0			0			0	299221	299484	75,95													
13_Pechtl_Fabian	Pechtl_Fabian	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	rating		0				0			picture			0				0				0				0			0				0			0			0			0																
13_Pechtl_Fabian	Pechtl_Fabian	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	rating		0				0			picture			0				0				0				0			0				0			0			0			0																
13_Pechtl_Fabian	Pechtl_Fabian	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	rating		0				0			picture			0				0				0				0			0				0			0			0			0																
13_Pechtl_Fabian	Pechtl_Fabian	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	rating		0				0			picture			0				0				0				0			0				0			0			0			0																
13_Pechtl_Fabian	Pechtl_Fabian	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	rating		0				0			picture			0				0				0				0			0				0			0			0			0																
13_Pechtl_Fabian	Pechtl_Fabian	Timeline1	Entire Recording	1	aufgabenstellung,braten,chili,curry,default,glasnudel,gratin,hawaii,nudelhack,pizza,semmel,spaghetti	rating		430	215	150	280	2	446105	280	picture		2,47656	430	215	150	280	2	446105	280	2,47656	450	450	450	450	1	446105	450	477	477	477	477	1	446078	477	0			0			1		446555														
14_Philipp_Christoph	Philipp_Christoph	Timeline1	arab_pizza	1	pizza	calories		0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	arab_pizza	1	pizza	duration		0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	arab_pizza	1	pizza	easiness		0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	arab_pizza	1	pizza	ingredients		0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	arab_pizza	1	pizza	picture		1240	177	90	297	7	308	90	preparation_text	preparation_text	2,87595	1240	177	90	297	7	308	90	2,87595	1450	1450	1450	1450	1	308	1450	1507	1507	1507	1507	1	251	1507	0			0			6	251	1758	289,16													
14_Philipp_Christoph	Philipp_Christoph	Timeline1	arab_pizza	1	pizza	preparation_text		28039	203	70	380	138	2078	180	preparation_text	preparation_text	2,81976	27787	203	70	380	137	2078	180	2,81867	32922	32922	32922	32922	1	2078	32922	32942	32942	32942	32942	1	2058	32942	0			0			127	2058		68,76													
14_Philipp_Christoph	Philipp_Christoph	Timeline1	arab_pizza	1	pizza	preparation_time		247	123	87	160	2	1801	160	preparation_text	preparation_text	2,76167	247	123	87	160	2	1801	160	2,76167	257	257	257	257	1	1801	257	300	300	300	300	1	1758	300	0			0			1	1758	2058	302,12													
14_Philipp_Christoph	Philipp_Christoph	Timeline1	arab_pizza	1	pizza	rating		0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	chilli	1	chili	calories		0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	chilli	1	chili	duration		0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	chilli	1	chili	easiness		0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	chilli	1	chili	ingredients		387	193	140	247	2	2983	247	preparation_text	preparation_text	3,04714	387	193	140	247	2	2983	247	3,04714	393	393	393	393	1	2983	393	453	453	453	453	1	2923	453	0			0			1	2923	3376	266,68													
14_Philipp_Christoph	Philipp_Christoph	Timeline1	chilli	1	chili	picture		1900	190	113	413	10	516	120	preparation_text	preparation_text	3,07376	1900	190	113	413	10	516	120	3,07376	2180	2180	2180	2180	1	516	2180	2240	2240	2240	2240	1	456	2240	0			0			9	456	2696	340,59													
14_Philipp_Christoph	Philipp_Christoph	Timeline1	chilli	1	chili	preparation_text		27477	208	60	517	132	3436	183	preparation_text	preparation_text	2,94152	27233	208	60	517	131	3436	183	2,94095	31563	31563	31563	31563	1	3436	31563	31623	31623	31623	31623	1	3376	31623	0			0			122	3376		318,54													
14_Philipp_Christoph	Philipp_Christoph	Timeline1	chilli	1	chili	preparation_time		453	227	193	260	2	80	260	preparation_text	preparation_text	3,20346	453	227	193	260	2	80	260	3,20346	453	227	193	260	2	80	260	523	262	227	297	2	43	297	0			0			0	2696	340	194,2													
14_Philipp_Christoph	Philipp_Christoph	Timeline1	chilli	1	chili	rating		0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	glasnudeln	1	glasnudel	calories		0				0			preparation_text			0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	glasnudeln	1	glasnudel	duration		0				0			preparation_text			0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	glasnudeln	1	glasnudel	easiness		0				0			preparation_text			0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	glasnudeln	1	glasnudel	ingredients		1333	222	97	413	6	1270	190	preparation_text		2,89269	1333	222	97	413	6	1270	190	2,89269	1447	723	190	1257	2	1270	190	1517	758	233	1283	2	1227	233	0			0			4		1460														
14_Philipp_Christoph	Philipp_Christoph	Timeline1	glasnudeln	1	glasnudel	picture		1553	141	87	200	11	0	143	preparation_text		3,10703	1410	141	87	200	10	163	100	3,1005	1730	433	263	683	4	0	263	1900	475	263	747	4	0	263	0			0			7	407	263	392,49													
14_Philipp_Christoph	Philipp_Christoph	Timeline1	glasnudeln	1	glasnudel	preparation_text		26610	200	63	470	133	2820	277	preparation_text		2,87245	26610	200	63	470	133	2820	277	2,87245	30160	7540	2087	18197	4	2820	18197	30327	7582	2110	18253	4	2763	18253	0			0			123	2763	21017	420,51													
14_Philipp_Christoph	Philipp_Christoph	Timeline1	glasnudeln	1	glasnudel	preparation_time		217	217	217	217	1	1987	217	preparation_text		3,11763	217	217	217	217	1	1987	217	3,11763	217	217	217	217	1	1987	217	270	270	270	270	1	1933	270	0			0			0	1933	2203	438,24													
14_Philipp_Christoph	Philipp_Christoph	Timeline1	glasnudeln	1	glasnudel	rating		0				0			preparation_text			0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	gratine	1	gratin	calories		0				0			ingredients	ingredients		0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	gratine	1	gratin	duration		0				0			ingredients	ingredients		0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	gratine	1	gratin	easiness		0				0			ingredients	ingredients		0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	gratine	1	gratin	ingredients		1999	222	16	460	9	1004	173	ingredients	ingredients	2,8739	1983	248	137	460	8	1004	173	2,87248	2156	719	173	1133	3	1004	173	2303	768	230	1163	3	947	230	0			0			6	947	1177	435,62													
14_Philipp_Christoph	Philipp_Christoph	Timeline1	gratine	1	gratin	picture		407	136	113	160	3	490	133	ingredients	ingredients	3,02796	407	136	113	160	3	490	133	3,02796	457	457	457	457	1	490	457	483	483	483	483	1	464	483	0			0			2		947														
14_Philipp_Christoph	Philipp_Christoph	Timeline1	gratine	1	gratin	preparation_text		27084	195	67	437	139	1227	97	ingredients	ingredients	2,86207	27084	195	67	437	139	1227	97	2,86207	30910	10303	213	18217	3	1227	18217	31014	10338	233	18267	3	1177	18267	0			0			130	1177	20080	291,4													
14_Philipp_Christoph	Philipp_Christoph	Timeline1	gratine	1	gratin	preparation_time		123	123	123	123	1	19574	123	ingredients	ingredients	2,78855	123	123	123	123	1	19574	123	2,78855	123	123	123	123	1	19574	123	147	147	147	147	1	19550	147	0			0			0		19697														
14_Philipp_Christoph	Philipp_Christoph	Timeline1	gratine	1	gratin	rating		0				0			ingredients	ingredients		0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	hack	1	nudelhack	calories		0				0			ingredients			0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	hack	1	nudelhack	duration		0				0			ingredients			0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	hack	1	nudelhack	easiness		0				0			ingredients			0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	hack	1	nudelhack	ingredients		3327	277	120	510	12	2495	177	ingredients		2,86078	3327	277	120	510	12	2495	177	2,86078	3683	1228	147	3360	3	2495	177	3807	1269	200	3387	3	2451	220	0			0			8	2451	2671	232,53													
14_Philipp_Christoph	Philipp_Christoph	Timeline1	hack	1	nudelhack	picture		2860	191	97	493	15	251	97	ingredients		2,78356	2860	191	97	493	15	251	97	2,78356	3753	938	307	1760	4	251	1760	3960	990	357	1787	4	225	1787	0			0			9	225	2011	93,42													
14_Philipp_Christoph	Philipp_Christoph	Timeline1	hack	1	nudelhack	preparation_text		18403	204	70	660	90	2881	113	ingredients		2,75516	18403	204	70	660	90	2881	113	2,75516	21117	5279	330	19577	4	2881	19577	21260	5315	380	19603	4	2855	19603	0			0			82	2855	23262	117,45													
14_Philipp_Christoph	Philipp_Christoph	Timeline1	hack	1	nudelhack	preparation_time		4221	422	137	1197	10	0	225	ingredients		2,83225	3997	444	137	1197	9	2718	137	2,82204	4438	888	137	3230	5	0	225	4588	918	183	3267	5	0	225	0			0			4	2671	225	263,29													
14_Philipp_Christoph	Philipp_Christoph	Timeline1	hack	1	nudelhack	rating		0				0			ingredients			0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	hawai	1	hawaii	calories		0				0			ingredients	ingredients		0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	hawai	1	hawaii	duration		0				0			ingredients	ingredients		0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	hawai	1	hawaii	easiness		0				0			ingredients	ingredients		0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	hawai	1	hawaii	ingredients		3206	200	14	337	16	0	82	ingredients	ingredients	3,02277	3110	222	127	337	14	30873	127	3,02112	3503	1168	82	3294	3	0	82	3600	1200	82	3351	3	0	82	0			0			13	30833	30999	188,78													
14_Philipp_Christoph	Philipp_Christoph	Timeline1	hawai	1	hawaii	picture		257	257	257	257	1	7246	257	ingredients	ingredients	2,72164	257	257	257	257	1	7246	257	2,72164	257	257	257	257	1	7246	257	313	313	313	313	1	7189	313	0			0			0	7189	7502	245,85													
14_Philipp_Christoph	Philipp_Christoph	Timeline1	hawai	1	hawaii	preparation_text		26580	216	100	823	123	682	240	ingredients	ingredients	2,85839	26580	216	100	823	123	682	240	2,85839	30150	10050	607	23037	3	682	6507	30280	10093	650	23100	3	659	6530	0			0			116	659	7189	108,88													
14_Philipp_Christoph	Philipp_Christoph	Timeline1	hawai	1	hawaii	preparation_time		377	188	170	207	2	452	207	ingredients	ingredients	3,07264	377	188	170	207	2	452	207	3,07264	377	188	170	207	2	452	207	463	232	230	233	2	426	233	0			0			0	426	659	106,8													
14_Philipp_Christoph	Philipp_Christoph	Timeline1	hawai	1	hawaii	rating		0				0			ingredients	ingredients		0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	indi_curry	1	curry	calories		0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	indi_curry	1	curry	duration		0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	indi_curry	1	curry	easiness		0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	indi_curry	1	curry	ingredients		6280	285	110	583	22	463	113	preparation_text	preparation_text	2,97388	6280	285	110	583	22	463	113	2,97388	6643	3322	353	6290	2	463	353	6737	3368	387	6350	2	429	387	0			0			20	2189	816	434,65													
14_Philipp_Christoph	Philipp_Christoph	Timeline1	indi_curry	1	curry	picture		1186	169	87	273	7	0	173	preparation_text	preparation_text	2,96382	1013	169	87	273	6	883	87	2,91724	1479	740	173	1307	2	0	173	1546	773	173	1373	2	0	173	0			0			4	816	173	417,67													
14_Philipp_Christoph	Philipp_Christoph	Timeline1	indi_curry	1	curry	preparation_text		22807	213	80	700	107	8583	160	preparation_text	preparation_text	2,91303	22677	214	80	700	106	8583	160	2,91268	26417	26417	26417	26417	1	8583	26417	26460	26460	26460	26460	1	8539	26460	0			0			98	8539		244,57													
14_Philipp_Christoph	Philipp_Christoph	Timeline1	indi_curry	1	curry	preparation_time		0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	indi_curry	1	curry	rating		0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	schweinebraten	1	braten	calories		0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	schweinebraten	1	braten	duration		0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	schweinebraten	1	braten	easiness		0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	schweinebraten	1	braten	ingredients		11017	262	107	613	42	195	110	preparation_text	preparation_text	2,9856	11017	262	107	613	42	195	110	2,9856	11790	2358	110	9390	5	195	110	12080	2416	150	9443	5	155	150	0			0			36	155	305	140,25													
14_Philipp_Christoph	Philipp_Christoph	Timeline1	schweinebraten	1	braten	picture		1655	150	70	267	11	0	155	preparation_text	preparation_text	3,08449	1500	150	70	267	10	359	150	3,06424	1985	993	155	1830	2	0	155	2039	1019	155	1883	2	0	155	0			0			9	305	155	256,68													
14_Philipp_Christoph	Philipp_Christoph	Timeline1	schweinebraten	1	braten	preparation_text		16574	212	63	640	78	3896	137	preparation_text	preparation_text	2,84306	16260	214	63	640	76	3896	137	2,84307	18961	3160	127	17624	6	3896	137	19248	3208	177	17678	6	3856	177	0			0			67	3856	4032	227,58													
14_Philipp_Christoph	Philipp_Christoph	Timeline1	schweinebraten	1	braten	preparation_time		427	142	120	187	3	3475	120	preparation_text	preparation_text	2,92976	427	142	120	187	3	3475	120	2,92976	427	142	120	187	3	3475	120	557	186	150	220	3	3409	187	0			0			0	3409	3595	263,9													
14_Philipp_Christoph	Philipp_Christoph	Timeline1	schweinebraten	1	braten	rating		0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	semmeln	1	semmel	calories		0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
14_Philipp_Christoph	Philipp_Christoph	Timeline1	semmeln	1	semmel	duration		0				0			preparation_text	preparation_text		0				0				0				0			0				0			0			0			0																
